false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.033,0.6140358825661472,0.6486486486486487,0.6152319681043856,0.6486486486486487,0.6061797752808988,0.6396396396396397
0.034,0.6244925697716563,0.6516516516516516,0.6238673432403045,0.6546546546546547,0.6148151504168178,0.6486486486486487
0.035,0.6371330192098587,0.6516516516516516,0.6322943095324394,0.6561561561561562,0.6262595143167815,0.6516516516516516
0.036000000000000004,0.644155491119971,0.6531531531531531,0.6393167814425517,0.6636636636636637,0.6362993838347226,0.6591591591591591
0.037,0.6485773831098225,0.6591591591591591,0.646964479884016,0.6666666666666666,0.6391083725987676,0.6636636636636637
0.038,0.6558082638637187,0.6606606606606606,0.6511779630300834,0.6681681681681682,0.6477437477346865,0.6696696696696697
0.039,0.6700616165277273,0.6666666666666666,0.6553914461761507,0.6786786786786787,0.6577836172526277,0.6726726726726727
0.04,0.6716745197535339,0.6696696696696697,0.6644436389996375,0.6801801801801802,0.6682403044581371,0.6816816816816816
0.041,0.6730790141355564,0.6771771771771772,0.6809351214208046,0.6846846846846847,0.6682403044581371,0.6816816816816816
0.042,0.6760964117433852,0.6846846846846847,0.6839525190286335,0.6861861861861862,0.6742750996737948,0.6846846846846847
0.043000000000000003,0.6821312069590431,0.6906906906906907,0.688582819862269,0.6936936936936937,0.6758880028996013,0.6891891891891891
0.044,0.6835357013410657,0.6996996996996997,0.6932131206959044,0.6981981981981982,0.6772924972816238,0.6951951951951952
0.045,0.6927963030083364,0.7012012012012012,0.6932131206959044,0.6981981981981982,0.6819227981152591,0.7027027027027027
0.046,0.6944092062341427,0.7072072072072072,0.6976350126857557,0.7057057057057057,0.6849401957230881,0.7057057057057057
0.047,0.6974266038419717,0.7117117117117117,0.6990395070677782,0.7087087087087087,0.6893620877129395,0.7072072072072072
0.048,0.6990395070677782,0.7177177177177178,0.7036698079014135,0.7162162162162162,0.6893620877129395,0.7102102102102102
0.049,0.7006524102935847,0.7192192192192193,0.7036698079014135,0.7222222222222222,0.6921710764769844,0.7117117117117117
0.05,0.7034613990576296,0.7237237237237237,0.7109006886553099,0.7267267267267268,0.6951884740848133,0.7162162162162162
0.051000000000000004,0.7094961942732874,0.7297297297297297,0.7125135918811163,0.7327327327327328,0.6996103660746646,0.7192192192192193
0.052000000000000005,0.7139180862631389,0.7327327327327328,0.7153225806451613,0.7357357357357357,0.7042406669083001,0.7207207207207207
0.053,0.7269753533889091,0.7342342342342343,0.7227618702428416,0.7372372372372372,0.710067053280174,0.7237237237237237
0.054,0.7339978252990214,0.7387387387387387,0.729784342152954,0.7417417417417418,0.7161018484958319,0.7327327327327328
0.055,0.7354023196810439,0.7447447447447447,0.732593330916999,0.7447447447447447,0.7233327292497282,0.7357357357357357
