averaging,model,false_positive_rate,mean_true_positive_rate,ci95_low,ci95_high,run_count
macro,M_rand,0.995,0.9995178761672182,0.9988911570035881,1.0,10
macro,M_rand,0.996,0.9996178761672182,0.9991475593924007,1.0,10
macro,M_rand,0.997,0.9996178761672182,0.9991475593924007,1.0,10
macro,M_rand,0.998,0.9997467421465996,0.9994018745368026,1.0,10
macro,M_rand,0.999,0.9999093941280549,0.9997456733214749,1.0,10
macro,M_rand,1.0,1.0,1.0,1.0,10
micro,M_0,0.0,0.0,0.0,0.0,10
micro,M_0,0.001,0.27469686313892405,0.09059962101115018,0.45879410526669795,10
micro,M_0,0.002,0.33738318852116067,0.14033131292777284,0.5344350641145486,10
micro,M_0,0.003,0.3678979253074813,0.1699276439876316,0.565868206627331,10
micro,M_0,0.004,0.3931722992709703,0.19866211867016603,0.5876824798717746,10
micro,M_0,0.005,0.41247489341539934,0.21936017388304083,0.6055896129477578,10
micro,M_0,0.006,0.42735476061182814,0.2352427338933221,0.6194667873303342,10
micro,M_0,0.007,0.44455299696799455,0.2538495233051782,0.6352564706308109,10
micro,M_0,0.008,0.4571209561533447,0.26939549383309763,0.6448464184735918,10
micro,M_0,0.009,0.4681927047164808,0.2815810072969889,0.6548044021359727,10
micro,M_0,0.01,0.4793451581843999,0.2933010921205508,0.665389224248249,10
micro,M_0,0.011,0.49249853554410006,0.3097970273508256,0.6752000437373745,10
micro,M_0,0.012,0.5016195418171783,0.3208031864223161,0.6824358972120405,10
micro,M_0,0.013,0.5108526866925075,0.33411651070840975,0.6875888626766052,10
micro,M_0,0.014,0.5216438866245634,0.34752770844303815,0.6957600648060887,10
micro,M_0,0.015,0.5300840740581101,0.3576713459315235,0.7024968021846967,10
micro,M_0,0.016,0.5381562129167048,0.3684838799195288,0.7078285459138808,10
micro,M_0,0.017,0.5452617413220974,0.3783595628256195,0.7121639198185752,10
micro,M_0,0.018,0.5527530909231465,0.3870861559047039,0.7184200259415892,10
micro,M_0,0.019,0.5614760863287291,0.39737771127256527,0.725574461384893,10
micro,M_0,0.02,0.5702181551140996,0.4082443919093953,0.7321919183188038,10
micro,M_0,0.021,0.577727998222682,0.41731397265452763,0.7381420237908363,10
micro,M_0,0.022,0.585277324655177,0.4267787586759712,0.7437758906343828,10
micro,M_0,0.023,0.5929245354476624,0.43688039831900627,0.7489686725763186,10
micro,M_0,0.024,0.5979817676842398,0.4421611264317757,0.7538024089367039,10
micro,M_0,0.025,0.6035512923148344,0.44827418431645194,0.7588284003132169,10
micro,M_0,0.026,0.610696965786435,0.45610653061357326,0.7652874009592967,10
micro,M_0,0.027,0.6158598753379697,0.46299114397808183,0.7687286066978576,10
micro,M_0,0.028,0.6201277776439132,0.4685215374455973,0.7717340178422292,10
micro,M_0,0.029,0.6242048351441374,0.4729894545866008,0.775420215701674,10
micro,M_0,0.03,0.6286325070112435,0.4787114000456855,0.7785536139768015,10
micro,M_0,0.031,0.634233010600233,0.486605819170401,0.7818602020300649,10
micro,M_0,0.032,0.6390006034613677,0.49282149185626944,0.7851797150664659,10
micro,M_0,0.033,0.643529176761066,0.4991061892462312,0.7879521642759009,10
micro,M_0,0.034,0.648260827010832,0.5039981236416637,0.7925235303800002,10
micro,M_0,0.035,0.6517430388956261,0.5093907844388512,0.794095293352401,10
micro,M_0,0.036,0.6545269010880244,0.5129468181024731,0.7961069840735756,10
micro,M_0,0.037,0.6599735837137665,0.5213195089434725,0.7986276584840605,10
micro,M_0,0.038,0.6635325783923648,0.5252846254593395,0.8017805313253901,10
micro,M_0,0.039,0.6667112732260323,0.5286999139889197,0.8047226324631449,10
micro,M_0,0.04,0.6715597297024533,0.535402965467468,0.8077164939374385,10
micro,M_0,0.041,0.6756002385810608,0.5397795364733097,0.8114209406888119,10
micro,M_0,0.042,0.6797422948193466,0.5454571170436057,0.8140274725950875,10
micro,M_0,0.043,0.6834030752519011,0.5503837504566234,0.8164224000471789,10
micro,M_0,0.044,0.6869651473809262,0.5541846719584563,0.819745622803396,10
micro,M_0,0.045,0.6897514045200995,0.5578086080458754,0.8216942009943237,10
micro,M_0,0.046,0.6949182166979623,0.5646348143859892,0.8252016190099354,10
micro,M_0,0.047,0.6981412045691247,0.5687354945650664,0.8275469145731829,10
micro,M_0,0.048,0.7007339875445245,0.5714224675323835,0.8300455075566656,10
micro,M_0,0.049,0.7038388400345902,0.5750146710848689,0.8326630089843114,10
micro,M_0,0.05,0.7070829473608353,0.5794299798372173,0.8347359148844533,10
micro,M_0,0.051,0.7094189763082309,0.582177732961876,0.8366602196545858,10
micro,M_0,0.052,0.7129842167267036,0.5875147811116532,0.8384536523417541,10
micro,M_0,0.053,0.7152684817255851,0.5896684882345852,0.840868475216585,10
micro,M_0,0.054,0.7185376334742162,0.5932424821039932,0.8438327848444391,10
micro,M_0,0.055,0.7216640499063521,0.5968665700506367,0.8464615297620676,10
micro,M_0,0.056,0.7242108883604382,0.6003444651255851,0.8480773115952913,10
micro,M_0,0.057,0.7260770323226475,0.6027490573929251,0.84940500725237,10
micro,M_0,0.058,0.7284424770465132,0.6055587447909067,0.8513262093021198,10
micro,M_0,0.059,0.7308589556665612,0.6088059026329231,0.8529120087001993,10
micro,M_0,0.06,0.7329468284735262,0.6110301553658238,0.8548635015812286,10
micro,M_0,0.061,0.7352519762187824,0.6138758239721919,0.8566281284653728,10
micro,M_0,0.062,0.7385761628176563,0.6189180717573334,0.8582342538779791,10
micro,M_0,0.063,0.74040861758769,0.6215213478532335,0.8592958873221466,10
micro,M_0,0.064,0.742629244056772,0.6240524554903973,0.8612060326231467,10
micro,M_0,0.065,0.74566620706985,0.6277624982553639,0.8635699158843361,10
micro,M_0,0.066,0.7488869302940728,0.6326807804255634,0.8650930801625822,10
micro,M_0,0.067,0.7505606688174931,0.6348252650049389,0.8662960726300473,10
micro,M_0,0.068,0.7529086908018503,0.6374862206141049,0.8683311609895957,10
micro,M_0,0.069,0.7551252537679034,0.6409328958562835,0.8693176116795233,10
micro,M_0,0.07,0.7580037165211555,0.6441314436333362,0.8718759894089748,10
micro,M_0,0.071,0.759381946013123,0.6460693673946479,0.8726945246315981,10
micro,M_0,0.072,0.7614073041155163,0.6493943666186643,0.8734202416123682,10
micro,M_0,0.073,0.7641234247101218,0.6523819310555187,0.875864918364725,10
micro,M_0,0.074,0.7663488042510415,0.654897133068278,0.8778004754338049,10
micro,M_0,0.075,0.7685567891139142,0.6583060096998103,0.8788075685280181,10
micro,M_0,0.076,0.7701560581489537,0.6611277405962287,0.8791843757016787,10
micro,M_0,0.077,0.771894926078021,0.6632275990839906,0.8805622530720514,10
micro,M_0,0.078,0.7747533042995696,0.6676963295782194,0.8818102790209197,10
micro,M_0,0.079,0.7763851618959914,0.6699280328071059,0.8828422909848769,10
micro,M_0,0.08,0.7782533793459591,0.6724273177792628,0.8840794409126553,10
micro,M_0,0.081,0.7793719492712652,0.6742557166369736,0.8844881819055568,10
micro,M_0,0.082,0.7802693638429357,0.6751399418864523,0.885398785799419,10
micro,M_0,0.083,0.7822359074408477,0.6777891836985902,0.8866826311831052,10
micro,M_0,0.084,0.7830033763027235,0.6788739694027419,0.8871327832027052,10
micro,M_0,0.085,0.7849167670373353,0.6812390106416474,0.8885945234330231,10
micro,M_0,0.086,0.7871792198503118,0.6840353444944937,0.89032309520613,10
micro,M_0,0.087,0.7890684298748674,0.6865346811590851,0.8916021785906496,10
micro,M_0,0.088,0.7918432112654685,0.6906075270536168,0.8930788954773202,10
micro,M_0,0.089,0.7934998556179625,0.6918647981022594,0.8951349131336657,10
micro,M_0,0.09,0.7941989313033723,0.6924524182641781,0.8959454443425664,10
micro,M_0,0.091,0.7960883164650022,0.6949968467555366,0.8971797861744678,10
micro,M_0,0.092,0.7972667666661896,0.6964731200545758,0.8980604132778033,10
micro,M_0,0.093,0.7996449465836072,0.699513077614794,0.8997768155524204,10
micro,M_0,0.094,0.8018315472353145,0.7017385230954644,0.9019245713751646,10
micro,M_0,0.095,0.8037863253460105,0.7046921563510221,0.9028804943409988,10
micro,M_0,0.096,0.8052629318116153,0.7067202649788547,0.903805598644376,10
micro,M_0,0.097,0.8066834153945773,0.708935369401048,0.9044314613881067,10
micro,M_0,0.098,0.8083460214490513,0.7110622085010183,0.9056298343970843,10
micro,M_0,0.099,0.8086731505601901,0.7113224463975537,0.9060238547228264,10
micro,M_0,0.1,0.8112841041222156,0.7147650607895747,0.9078031474548566,10
micro,M_0,0.101,0.8123814293071758,0.7161259750369509,0.9086368835774008,10
micro,M_0,0.102,0.814007249085102,0.7184316361275002,0.9095828620427039,10
micro,M_0,0.103,0.815236849926829,0.7201408692271686,0.9103328306264894,10
micro,M_0,0.104,0.8164161913919921,0.7217004996230705,0.9111318831609136,10
micro,M_0,0.105,0.8172853106465963,0.7227903612559057,0.9117802600372868,10
micro,M_0,0.106,0.8180402706838479,0.7235972119209247,0.912483329446771,10
micro,M_0,0.107,0.8194482777915768,0.7255607906767101,0.9133357649064435,10
micro,M_0,0.108,0.8212542357237103,0.7278215774142498,0.9146868940331707,10
micro,M_0,0.109,0.8227617920855617,0.729152316087826,0.9163712680832973,10
micro,M_0,0.11,0.8238152425975505,0.7310458133738265,0.9165846718212745,10
micro,M_0,0.111,0.824583646339101,0.7321271280264297,0.9170401646517723,10
micro,M_0,0.112,0.8253465358091561,0.7326927102144624,0.9180003614038498,10
micro,M_0,0.113,0.8268485790617612,0.7340230999939757,0.9196740581295467,10
micro,M_0,0.114,0.8284522412911205,0.7361686468952928,0.9207358356869482,10
micro,M_0,0.115,0.8292301661024162,0.7368072780569614,0.9216530541478709,10
micro,M_0,0.116,0.8303518035787943,0.7378508890383992,0.9228527181191895,10
micro,M_0,0.117,0.8313303620469016,0.7390194226516931,0.9236413014421101,10
micro,M_0,0.118,0.8322194841084227,0.7399237319058631,0.9245152363109823,10
micro,M_0,0.119,0.8328508510959642,0.7410592813941471,0.9246424207977814,10
micro,M_0,0.12,0.8331273691269272,0.741539442812872,0.9247152954409824,10
micro,M_0,0.121,0.8346116609794214,0.7443560288880282,0.9248672930708146,10
micro,M_0,0.122,0.8353365860372552,0.7450048193157062,0.9256683527588043,10
micro,M_0,0.123,0.8356168821083602,0.7453674192959009,0.9258663449208194,10
micro,M_0,0.124,0.8375427539327338,0.7479811478245098,0.9271043600409579,10
micro,M_0,0.125,0.838683740327242,0.7499639412597368,0.9274035393947473,10
micro,M_0,0.126,0.8398949501914433,0.751899578381096,0.9278903220017907,10
micro,M_0,0.127,0.8410824381229469,0.753667889508229,0.9284969867376648,10
micro,M_0,0.128,0.8430066204220494,0.7561977942115871,0.9298154466325118,10
micro,M_0,0.129,0.8440865897577241,0.7572948177245934,0.9308783617908548,10
micro,M_0,0.13,0.8454520814421876,0.7586936167847071,0.9322105460996681,10
micro,M_0,0.131,0.8467343955238494,0.7608895198540229,0.932579271193676,10
micro,M_0,0.132,0.8481207285695763,0.762597653526131,0.9336438036130217,10
micro,M_0,0.133,0.8491850534307664,0.7639013652961554,0.9344687415653775,10
micro,M_0,0.134,0.8501933600730462,0.765028597339681,0.9353581228064115,10
micro,M_0,0.135,0.8511330532847767,0.766613286883135,0.9356528196864184,10
micro,M_0,0.136,0.852552283577996,0.768690192578391,0.9364143745776009,10
micro,M_0,0.137,0.8534416955204718,0.7698917412725537,0.9369916497683899,10
micro,M_0,0.138,0.8541569284342657,0.7708166645946926,0.9374971922738389,10
micro,M_0,0.139,0.8552786183733343,0.7722267499491839,0.9383304867974847,10
micro,M_0,0.14,0.8564091290561633,0.7740852756396288,0.9387329824726978,10
micro,M_0,0.141,0.8571209607183686,0.7749296563218956,0.9393122651148417,10
micro,M_0,0.142,0.8586729936234825,0.7763818267199094,0.9409641605270556,10
micro,M_0,0.143,0.8593768096179781,0.7773164374455465,0.9414371817904098,10
micro,M_0,0.144,0.8598563466994668,0.7777926151624941,0.9419200782364394,10
micro,M_0,0.145,0.8601429988616541,0.7779986193805194,0.9422873783427889,10
micro,M_0,0.146,0.8610400200061923,0.7790973016829031,0.9429827383294814,10
micro,M_0,0.147,0.8622528273490303,0.7808485040594838,0.9436571506385768,10
micro,M_0,0.148,0.8629395183365635,0.7816186713977222,0.9442603652754047,10
micro,M_0,0.149,0.8634978833540575,0.782530182741836,0.9444655839662791,10
micro,M_0,0.15,0.8642728767573701,0.7835191666063762,0.9450265869083639,10
micro,M_0,0.151,0.8652798911006295,0.7847363781292528,0.9458234040720063,10
micro,M_0,0.152,0.8658382778848537,0.7860477503367891,0.9456288054329183,10
micro,M_0,0.153,0.8666082000669544,0.7870800928808048,0.9461363072531039,10
micro,M_0,0.154,0.8671819604933019,0.7881705760674935,0.9461933449191102,10
micro,M_0,0.155,0.8684890829854733,0.7896944479785653,0.9472837179923814,10
micro,M_0,0.156,0.8694840899410163,0.7905815995903892,0.9483865802916435,10
micro,M_0,0.157,0.8699400396068026,0.7915030359780669,0.9483770432355382,10
micro,M_0,0.158,0.8708155280041782,0.7925266779092268,0.9491043780991295,10
micro,M_0,0.159,0.8713737882914693,0.793823682476229,0.9489238941067095,10
micro,M_0,0.16,0.8719785931601182,0.7947606871781461,0.9491964991420903,10
micro,M_0,0.161,0.8730571449798072,0.7961629159079548,0.9499513740516596,10
micro,M_0,0.162,0.8735167461888018,0.7969403896986855,0.9500931026789181,10
micro,M_0,0.163,0.87428163196811,0.798555150007968,0.9500081139282521,10
micro,M_0,0.164,0.8750596980942451,0.79931956805474,0.9507998281337502,10
micro,M_0,0.165,0.8762711099902795,0.801527436229642,0.951014783750917,10
micro,M_0,0.166,0.8771801673203266,0.8026536387858626,0.9517066958547905,10
micro,M_0,0.167,0.8782418018464397,0.804314463488246,0.9521691402046335,10
micro,M_0,0.168,0.878685902916378,0.8052944924688424,0.9520773133639137,10
micro,M_0,0.169,0.879674912260997,0.8065402492451108,0.9528095752768833,10
micro,M_0,0.17,0.8803457810687936,0.8069856842238206,0.9537058779137666,10
micro,M_0,0.171,0.8809530991772906,0.807537289893756,0.9543689084608252,10
micro,M_0,0.172,0.8815346686777875,0.8083952343780588,0.9546741029775162,10
micro,M_0,0.173,0.8823795811272659,0.8098994354527722,0.9548597268017596,10
micro,M_0,0.174,0.8833276667952591,0.8111243850271239,0.9555309485633943,10
micro,M_0,0.175,0.8839796647715545,0.8121103403394921,0.9558489892036169,10
micro,M_0,0.176,0.8849357079670257,0.8133933050419399,0.9564781108921115,10
micro,M_0,0.177,0.885469663955624,0.8145812589968242,0.9563580689144238,10
micro,M_0,0.178,0.886175586254421,0.8154778289739781,0.956873343534864,10
micro,M_0,0.179,0.8862080327177566,0.8155107617149566,0.9569053037205566,10
micro,M_0,0.18,0.8865902304092387,0.815865574370501,0.9573148864479764,10
micro,M_0,0.181,0.8869279349356679,0.8163994396667742,0.9574564302045616,10
micro,M_0,0.182,0.8878392161599713,0.8173464360088689,0.9583319963110737,10
micro,M_0,0.183,0.888291278009623,0.8180426350676235,0.9585399209516225,10
micro,M_0,0.184,0.8890517708136668,0.8187767498374213,0.9593267917899123,10
micro,M_0,0.185,0.8894498970685195,0.8192235250615567,0.9596762690754823,10
micro,M_0,0.186,0.8899584761095196,0.8199600406286037,0.9599569115904355,10
micro,M_0,0.187,0.8905767297009198,0.8208772354300109,0.9602762239718288,10
micro,M_0,0.188,0.8912029408197981,0.8218567524068396,0.9605491292327566,10
micro,M_0,0.189,0.8918261656426969,0.8230564028238782,0.9605959284615156,10
micro,M_0,0.19,0.8925005214698366,0.8236924910422599,0.9613085518974133,10
micro,M_0,0.191,0.8928833811563125,0.8244551398075467,0.9613116225050783,10
micro,M_0,0.192,0.8933427487946275,0.8251133458320723,0.9615721517571827,10
micro,M_0,0.193,0.8941440139551226,0.8264775229978544,0.9618105049123907,10
micro,M_0,0.194,0.8947959858412142,0.8269524053905806,0.9626395662918479,10
micro,M_0,0.195,0.8951582476602024,0.8276277094697327,0.962688785850672,10
micro,M_0,0.196,0.8959798771175056,0.828948694123947,0.9630110601110642,10
micro,M_0,0.197,0.8960941628317913,0.8292888588805519,0.9628994667830307,10
micro,M_0,0.198,0.8968928668955043,0.8301218826612812,0.9636638511297274,10
micro,M_0,0.199,0.897169456535404,0.8304500316512833,0.9638888814195248,10
micro,M_0,0.2,0.8974497526065089,0.8308091085044034,0.9640903967086145,10
micro,M_0,0.201,0.897729688610001,0.8310294213686152,0.9644299558513868,10
micro,M_0,0.202,0.8980387247132364,0.8313865133929822,0.9646909360334907,10
micro,M_0,0.203,0.8987139820605312,0.8324614249482986,0.9649665391727639,10
micro,M_0,0.204,0.8989987138650738,0.8326944451603915,0.9653029825697561,10
micro,M_0,0.205,0.8993921820881065,0.8335047038507756,0.9652796603254373,10
micro,M_0,0.206,0.9003899682030923,0.8344925664464307,0.9662873699597538,10
micro,M_0,0.207,0.9011692874270331,0.8354990093391186,0.9668395655149475,10
micro,M_0,0.208,0.9015632206861348,0.8357414322285089,0.9673850091437607,10
micro,M_0,0.209,0.9019641036746116,0.8361038182342034,0.9678243891150197,10
micro,M_0,0.21,0.9022251215665185,0.836820261100455,0.9676299820325819,10
micro,M_0,0.211,0.9028915747541765,0.8375451903147226,0.9682379591936303,10
micro,M_0,0.212,0.9033513024601042,0.8383115211474803,0.9683910837727281,10
micro,M_0,0.213,0.9040509087379089,0.8393760371900517,0.9687257802857662,10
micro,M_0,0.214,0.9045733283413384,0.8398242352178248,0.969322421464852,10
micro,M_0,0.215,0.9056149280791121,0.8411788911974901,0.9700509649607342,10
micro,M_0,0.216,0.9064390739887893,0.841705640050323,0.9711725079272556,10
micro,M_0,0.217,0.9068379177306003,0.8422198184565746,0.971456017004626,10
micro,M_0,0.218,0.907601680161271,0.8432389291509717,0.9719644311715703,10
micro,M_0,0.219,0.9077159658755567,0.8435828979499596,0.9718490338011538,10
micro,M_0,0.22,0.9079070647212978,0.8437412556518518,0.9720728737907438,10
micro,M_0,0.221,0.9082485000077846,0.8440727810435406,0.9724242189720286,10
micro,M_0,0.222,0.9090729641355928,0.844984881818947,0.9731610464522386,10
micro,M_0,0.223,0.9094414555487302,0.8454980604407785,0.973384850656682,10
micro,M_0,0.224,0.910408708526963,0.8471873100484055,0.9736301070055204,10
micro,M_0,0.225,0.9107949861859679,0.8476507391051631,0.9739392332667727,10
micro,M_0,0.226,0.9111002442490616,0.8481565696934762,0.9740439188046469,10
micro,M_0,0.227,0.9117078973239673,0.8497582505882707,0.9736575440596639,10
micro,M_0,0.228,0.9120907570104432,0.850516743823097,0.9736647701977893,10
micro,M_0,0.229,0.9123673466503431,0.8508332236348275,0.9739014696658588,10
micro,M_0,0.23,0.9128868411737339,0.8515729355259299,0.9742007468215378,10
micro,M_0,0.231,0.913137355259287,0.8518618366211274,0.9744128738974466,10
micro,M_0,0.232,0.9137038075534274,0.8525273946951558,0.974880220411699,10
micro,M_0,0.233,0.9143280719862037,0.8532815947819905,0.9753745491904169,10
micro,M_0,0.234,0.9149325200394751,0.853712580588084,0.9761524594908663,10
micro,M_0,0.235,0.9151560653485517,0.853900770995502,0.9764113597016013,10
micro,M_0,0.236,0.9153781909796251,0.8540440507552554,0.9767123312039949,10
micro,M_0,0.237,0.9156665027184397,0.8543010817927694,0.9770319236441101,10
micro,M_0,0.238,0.9160353605271343,0.8548201171037118,0.9772506039505569,10
micro,M_0,0.239,0.9163926511146242,0.8551742688973857,0.9776110333318627,10
micro,M_0,0.24,0.9171007123446,0.8562210896666603,0.9779803350225397,10
micro,M_0,0.241,0.9174954206269236,0.8569177076738534,0.9780731335799937,10
micro,M_0,0.242,0.9177104637037449,0.8570669931336413,0.9783539342738484,10
micro,M_0,0.243,0.9181254097859435,0.8577188734428237,0.9785319461290632,10
micro,M_0,0.244,0.9183227530437403,0.8578831918905528,0.9787623141969278,10
micro,M_0,0.245,0.9186709580969508,0.8581135042516764,0.9792284119422251,10
micro,M_0,0.246,0.9189033075656639,0.8586506311233639,0.9791559840079638,10
micro,M_0,0.247,0.9192449715171642,0.8592168370719381,0.9792731059623904,10
micro,M_0,0.248,0.9192449715171642,0.8592168370719381,0.9792731059623904,10
micro,M_0,0.249,0.919589118561519,0.8595639520325058,0.9796142850905323,10
micro,M_0,0.25,0.9198800947781173,0.8597833041824073,0.9799768853738272,10
micro,M_0,0.251,0.9200917914913461,0.8600298978646279,0.9801536851180643,10
micro,M_0,0.252,0.9203645558110202,0.8604544916573257,0.9802746199647147,10
micro,M_0,0.253,0.9207745306617205,0.8607894575391413,0.9807596037842998,10
micro,M_0,0.254,0.9211692389440442,0.861484020101376,0.9808544577867124,10
micro,M_0,0.255,0.9214952762595552,0.8622694896435849,0.9807210628755255,10
micro,M_0,0.256,0.9219168120035158,0.8629218960594801,0.9809117279475515,10
micro,M_0,0.257,0.9222584759550163,0.8634834433300567,0.981033508579976,10
micro,M_0,0.258,0.9225844583825309,0.8640778166353662,0.9810911001296956,10
micro,M_0,0.259,0.9233600711752666,0.8650168440740079,0.9817032982765254,10
micro,M_0,0.26,0.9243369194804483,0.8662351747695439,0.9824386641913526,10
micro,M_0,0.261,0.9246666083391679,0.8668675334239553,0.9824656832543806,10
micro,M_0,0.262,0.9249431979790677,0.8671732345416444,0.9827131614164909,10
micro,M_0,0.263,0.9253016268699179,0.8677947514119794,0.9828085023278564,10
micro,M_0,0.264,0.9254196906243453,0.8679766349509801,0.9828627462977104,10
micro,M_0,0.265,0.9258105186984465,0.8685883410657673,0.9830326963311258,10
micro,M_0,0.266,0.9259404310487216,0.8687114442914156,0.9831694178060276,10
micro,M_0,0.267,0.9262638537286554,0.8689657490173622,0.9835619584399485,10
micro,M_0,0.268,0.9264873990377321,0.8691434024956789,0.9838313955797854,10
micro,M_0,0.269,0.9266665776786887,0.8695590441107697,0.9837741112466076,10
micro,M_0,0.27,0.92726118896639,0.8707449724492587,0.9837774054835212,10
micro,M_0,0.271,0.9276387173537548,0.8710414137313431,0.9842360209761665,10
micro,M_0,0.272,0.9280687616579154,0.8715918808847662,0.9845456424310646,10
micro,M_0,0.273,0.9281336545845864,0.8716564363223638,0.984610872846809,10
micro,M_0,0.274,0.9286831823211777,0.8724175919826023,0.9849487726597532,10
micro,M_0,0.275,0.9289235474576003,0.8728542809409947,0.9849928139742059,10
micro,M_0,0.276,0.9294769630103261,0.873848718292022,0.9851052077286302,10
micro,M_0,0.277,0.9297417589423747,0.87441429188906,0.9850692259956894,10
micro,M_0,0.278,0.9301283966689923,0.8749865441625879,0.9852702491753966,10
micro,M_0,0.279,0.9303401482702176,0.8754245783695496,0.9852557181708856,10
micro,M_0,0.28,0.930372594733553,0.8754569003872348,0.9852882890798713,10
micro,M_0,0.281,0.9304050411968886,0.8754891243021705,0.9853209580916067,10
micro,M_0,0.282,0.930802287460063,0.8761558292346896,0.9854487456854364,10
micro,M_0,0.283,0.9312333467427969,0.8766793988293875,0.9857872946562063,10
micro,M_0,0.284,0.9317639233287753,0.8771626022450171,0.9863652444125336,10
micro,M_0,0.285,0.9319756749300007,0.8775998023223465,0.9863515475376549,10
micro,M_0,0.286,0.9322729173253848,0.8781938310178158,0.9863520036329537,10
micro,M_0,0.287,0.9326845501652576,0.8787825785063369,0.9865865218241784,10
micro,M_0,0.288,0.9330636318115919,0.8796985580707288,0.986428705552455,10
micro,M_0,0.289,0.933295981280305,0.880227433268509,0.9863645292921009,10
micro,M_0,0.29,0.933295981280305,0.880227433268509,0.9863645292921009,10
micro,M_0,0.291,0.9337079125760497,0.880470479467368,0.9869453456847314,10
micro,M_0,0.292,0.9339689304679567,0.8812112258132951,0.9867266351226183,10
micro,M_0,0.293,0.9340950098900936,0.881298757644903,0.9868912621352843,10
micro,M_0,0.294,0.9341274563534292,0.8813312529544873,0.9869236597523711,10
micro,M_0,0.295,0.9342249222403686,0.8814143617619189,0.9870354827188182,10
micro,M_0,0.296,0.934518386595611,0.882186872631988,0.986849900559234,10
micro,M_0,0.297,0.9347300116999033,0.8826371947877067,0.9868228286120999,10
micro,M_0,0.298,0.934844297414189,0.8829907369051915,0.9866978579231864,10
micro,M_0,0.299,0.9352245825351778,0.8832495944204873,0.9871995706498683,10
micro,M_0,0.3,0.9354569320038909,0.883780377029465,0.9871334869783168,10
micro,M_0,0.301,0.9356074422216538,0.8839887870571315,0.9872260973861762,10
micro,M_0,0.302,0.9360009104446865,0.8848302362289651,0.9871715846604079,10
micro,M_0,0.303,0.9361593890500748,0.8849166705453281,0.9874021075548215,10
micro,M_0,0.304,0.9363710141543671,0.8853665667913222,0.987375461517412,10
micro,M_0,0.305,0.9365826392586593,0.8858155588639787,0.9873497196533398,10
micro,M_0,0.306,0.9370617247727837,0.8868007183229846,0.9873227312225829,10
micro,M_0,0.307,0.9374404463515054,0.8875978443886072,0.9872830483144035,10
micro,M_0,0.308,0.937688422456208,0.8878915763538089,0.9874852685586071,10
micro,M_0,0.309,0.9379351585016196,0.8883445301092776,0.9875257868939615,10
micro,M_0,0.31,0.9381961763935264,0.889083089879827,0.9873092629072258,10
micro,M_0,0.311,0.9384753589022734,0.8895658468340426,0.9873848709705042,10
micro,M_0,0.312,0.938589644616559,0.889918675804823,0.9872606134282951,10
micro,M_0,0.313,0.938589644616559,0.889918675804823,0.9872606134282951,10
micro,M_0,0.314,0.9387545414110205,0.8900466689468718,0.9874624138751693,10
micro,M_0,0.315,0.9388688271253061,0.8903993323743944,0.9873383218762177,10
micro,M_0,0.316,0.9392479087716404,0.8913169328584565,0.9871788846848244,10
micro,M_0,0.317,0.9395308693205292,0.8916229345321938,0.9874388041088646,10
micro,M_0,0.318,0.9396245022793307,0.8916780512096498,0.9875709533490116,10
micro,M_0,0.319,0.939782980884719,0.8917634740559206,0.9878024877135174,10
micro,M_0,0.32,0.939782980884719,0.8917634740559206,0.9878024877135174,10
micro,M_0,0.321,0.9399154312158448,0.891856651411336,0.9879742110203535,10
micro,M_0,0.322,0.9399478776791803,0.8918887702133844,0.9880069851449762,10
micro,M_0,0.323,0.9402283002472182,0.89221659229391,0.9882400082005263,10
micro,M_0,0.324,0.9404400518484435,0.8926543564019226,0.9882257472949644,10
micro,M_0,0.325,0.9408695559800296,0.8931827135709645,0.9885563983890948,10
micro,M_0,0.326,0.9409838416943155,0.8935355772570738,0.9884321061315572,10
micro,M_0,0.327,0.9411339918444656,0.8936269893142852,0.9886409943746459,10
micro,M_0,0.328,0.9414430828356973,0.894160151071353,0.9887260146000416,10
micro,M_0,0.329,0.9416341816814384,0.8942991329971148,0.988969230365762,10
micro,M_0,0.33,0.9420251119236204,0.8951505646542367,0.988899659193004,10
micro,M_0,0.331,0.9424156272101932,0.8956797697463069,0.9891514846740795,10
micro,M_0,0.332,0.9427981268290566,0.8963020227018482,0.989294230956265,10
micro,M_0,0.333,0.9430098784302817,0.8967363673215761,0.9892833895389873,10
micro,M_0,0.334,0.9434657732080716,0.8974391423094635,0.9894924041066796,10
micro,M_0,0.335,0.943498219671407,0.8974713691763757,0.9895250701664383,10
micro,M_0,0.336,0.9439097477810767,0.8984223457592335,0.9893971498029199,10
micro,M_0,0.337,0.9440072136680163,0.8985031919753117,0.9895112353607209,10
micro,M_0,0.338,0.9440396601313518,0.8985352411925895,0.989544079070114,10
micro,M_0,0.339,0.9443630828112857,0.8987809765127482,0.9899451891098231,10
micro,M_0,0.34,0.944481146565713,0.8989624199058792,0.9899998732255468,10
micro,M_0,0.341,0.9449252258689214,0.8995659538930162,0.9902844978448265,10
micro,M_0,0.342,0.945022691755861,0.8996468030327927,0.9903985804789293,10
micro,M_0,0.343,0.9451732019736239,0.899859479404895,0.9904869245423528,10
micro,M_0,0.344,0.9455804558710893,0.9002243947943424,0.9909365169478362,10
micro,M_0,0.345,0.9456129023344249,0.9002561587985466,0.9909696458703031,10
micro,M_0,0.346,0.9458040011801658,0.900391379791814,0.9912166225685176,10
